batch_size,status,avg_latency_ms,std_latency_ms,throughput,throughput_efficiency,peak_memory_mb,memory_per_sample_mb,memory_utilization
186,success,1671.6143676757813,1.1635833066904766,111.26968252768435,0.5982240996112062,12843.0927734375,69.04888587869624,26.38824479977296
187,success,1675.4796142578125,1.2197554732256777,111.60983303448631,0.5968440269223867,12857.01171875,68.75407336229947,26.416843560425107
188,success,1687.8145385742187,1.0700942618220084,111.38664569083106,0.5924821579299524,12869.53662109375,68.45498202709442,26.44257803069412
189,success,1721.6980102539062,1.1054404621751026,109.77534903007023,0.5808219525400541,12880.93212890625,68.15308004712301,26.465991974288443
190,success,1727.6809204101562,0.6965412650459072,109.97401068415658,0.5788105825481925,12893.9853515625,67.86308079769736,26.492811965466228
191,success,1730.8053588867188,0.9899277842588171,110.35325203918609,0.5777657174826497,12909.943359375,67.59132648887434,26.525600315134145
192,success,1740.3658325195313,1.2853806267330188,110.32163262021824,0.5745918365636367,12920.11376953125,67.2922592163086,26.546497094255155
193,success,1734.5145751953125,1.0947013453251335,111.27032471218497,0.5765301798558807,12939.4599609375,67.04383399449482,26.586247023947113
194,success,1742.4370483398438,0.6642378969243832,111.3383121558618,0.5739088255456793,12944.88427734375,66.72620761517396,26.59739217346247
195,success,1755.3017822265624,0.5800986772486312,111.09200820878033,0.5697026061988735,12954.8837890625,66.4353014823718,26.617937813657356
196,success,1759.1070678710937,0.8611220019313659,111.42016513935283,0.5684702303028206,12969.26123046875,66.1697001554528,26.647478629885608
197,success,1795.9189697265624,1.1872222924512619,109.69314502535391,0.5568179950525579,12983.06201171875,65.90386807979061,26.67583460305169
198,success,1803.0773315429688,1.68936174377091,109.81226181273274,0.5546073828925896,12993.7119140625,65.6248076467803,26.69771657767402
199,success,1809.8782104492188,1.1305774753091622,109.952149736422,0.5525233655096583,13006.36376953125,65.35861190719221,26.723711894002435
200,success,1816.5716918945313,1.0763443672558957,110.09749898250195,0.5504874949125097,13022.31884765625,65.11159423828126,26.7564942241459
201,success,1826.518505859375,1.4001419029526723,110.04542212696045,0.5474896623231863,13038.1484375,64.86641013681592,26.78901871799218
202,success,1811.7644287109374,0.8545206325483121,111.49352355025655,0.5519481363874087,13048.95458984375,64.59878509823639,26.8112217339184
203,success,1825.8651977539062,0.7812332877278947,111.18016831128666,0.5476855581836781,13053.32421875,64.30208974753694,26.8201998546325
204,success,1828.5223876953125,0.8707917518742235,111.56549210049519,0.5468896671592901,13067.41552734375,64.05595846737133,26.849152763973
205,success,1837.1390380859375,0.5005391313725804,111.58654611878676,0.544324615213594,13080.142578125,63.80557355182927,26.87530258142892
206,success,1879.14404296875,0.8237950994420601,109.62437965881138,0.532157182809764,13094.2021484375,63.56408809921116,26.90419027925457
207,success,1888.09716796875,2.174730973349814,109.63418806601699,0.529633758773029,13104.8935546875,63.30866451539855,26.926157530473237
208,success,1896.9770751953124,1.9645384881661372,109.64813582609287,0.527154499163908,13115.52392578125,63.05540348933293,26.94799937493258
209,success,1901.5088134765624,3.5474459116396506,109.9127169533764,0.5258981672410354,13133.25390625,62.83853543660287,26.984428533637423
210,success,1895.1232543945312,0.9923645342934347,110.81073461213606,0.5276701648196955,13148.95703125,62.61408110119048,27.01669318467837
211,success,1896.1618774414062,1.305042328753231,111.27741914351411,0.5273811333815834,13154.052734375,62.34148215343602,27.02716314420148
212,success,1901.8684448242188,0.9803455169712639,111.46932932030123,0.525798723208968,13166.43994140625,62.10584878021816,27.052614696821436
213,success,1905.0980346679687,1.0782454650721849,111.80526992518936,0.5249073705407952,13177.46875,61.86605046948357,27.0752751966057
214,success,1912.9119750976563,1.2493487311941645,111.87132643104242,0.5227632076216936,13189.5029296875,61.63319126022196,27.10000139652967
215,success,1954.4451293945312,2.131983127833699,110.00564649599806,0.5116541697488282,13202.72705078125,61.4080327943314,27.127172526633586
216,success,1960.2491455078125,1.6440871982499388,110.19007481523177,0.5101392352557026,13216.54931640625,61.187728316695605,27.155572642978953
217,success,1968.0897094726563,2.691227447400432,110.25920157783077,0.5081069197135059,13229.1376953125,60.963768181163594,27.18143753627767
218,success,1978.7617431640624,1.9358864639734938,110.16990840515015,0.5053665523172025,13249.416015625,60.777137686353214,27.22310267799814
219,success,1963.82392578125,1.0919449655621412,111.51712591182392,0.5092106206019358,13256.29443359375,60.53102481093037,27.237235518147823
220,success,1970.2241333007812,1.1487683805011155,111.66242270691649,0.5075564668496204,13265.77099609375,60.29895907315341,27.256706673228752
221,success,1979.0517944335938,1.2170698518541285,111.66963927957751,0.5052924854279526,13275.611328125,60.07063949377828,27.276925252595298
